#curie_map:
#  agro: http://purl.obolibrary.org/obo/AGRO_
#  agrovoc: http://aims.fao.org/aos/agrovoc/c_
#  apollosv: http://purl.obolibrary.org/obo/APOLLO_SV_
#  bto: http://purl.obolibrary.org/obo/BTO_
#  ccle: https://www.cbioportal.org/patient?studyId=ccle_broad_2019&caseId=
#  cellosaurus: https://www.cellosaurus.org/CVCL_
#  chebi: http://purl.obolibrary.org/obo/CHEBI_
#  chmo: http://purl.obolibrary.org/obo/CHMO_
#  cl: http://purl.obolibrary.org/obo/CL_
#  clo: http://purl.obolibrary.org/obo/CLO_
#  cpt: https://www.aapc.com/codes/cpt-codes/
#  cvx: https://biopragmatics.github.io/providers/cvx/
#  debio: https://biopragmatics.github.io/debio/
#  depmap: https://depmap.org/portal/cell_line/
#  doid: http://purl.obolibrary.org/obo/DOID_
#  drugbank: https://go.drugbank.com/drugs/
#  efo: http://www.ebi.ac.uk/efo/EFO_
#  envo: http://purl.obolibrary.org/obo/ENVO_
#  fplx: https://sorgerlab.github.io/famplex/
#  go: http://purl.obolibrary.org/obo/GO_
#  hgnc: https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/
#  hp: http://purl.obolibrary.org/obo/HP_
#  iconclass: https://iconclass.org/
#  ido: http://purl.obolibrary.org/obo/IDO_
#  idomal: http://purl.obolibrary.org/obo/IDOMAL_
#  interpro: https://www.ebi.ac.uk/interpro/entry/InterPro/
#  ito: https://bioportal.bioontology.org/ontologies/ITO/?p=classes&conceptid=https://identifiers.org/ito:ITO_
#  kegg.pathway: https://www.kegg.jp/pathway/
#  maxo: http://purl.obolibrary.org/obo/MAXO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  mi: http://purl.obolibrary.org/obo/MI_
#  miapa: http://purl.obolibrary.org/obo/MIAPA_
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  nbo: http://purl.obolibrary.org/obo/NBO_
#  ncbitaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  ncit: http://purl.obolibrary.org/obo/NCIT_
#  oae: http://purl.obolibrary.org/obo/OAE_
#  obi: http://purl.obolibrary.org/obo/OBI_
#  orcid: https://orcid.org/
#  pato: http://purl.obolibrary.org/obo/PATO_
#  pfam: https://www.ebi.ac.uk/interpro/entry/pfam/
#  pr: http://purl.obolibrary.org/obo/PR_
#  reactome: https://reactome.org/content/detail/
#  semapv: https://w3id.org/semapv/vocab/
#  skos: http://www.w3.org/2004/02/skos/core#
#  uberon: http://purl.obolibrary.org/obo/UBERON_
#  umls: https://uts.nlm.nih.gov/uts/umls/concept/
#  uniprot.chain: http://purl.uniprot.org/annotation/
#  vo: http://purl.obolibrary.org/obo/VO_
#  wikipathways: http://www.wikipathways.org/instance/
#mapping_set_id: https://w3id.org/biopragmatics/sssom/negative.sssom.tsv
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	mapping_tool
iconclass:49E81	laboratory apparatus and equipment	skos:relatedMatch	Not	chmo:0010004	emergency response equipment	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/710f39/scripts/culture_to_chemistry.py
iconclass:49E9	experiment, test ~ science and technology	skos:relatedMatch	Not	chmo:0002746	experimental sample	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/710f39/scripts/culture_to_chemistry.py
iconclass:51AA61	Synthesis	skos:relatedMatch	Not	chmo:0001301	synthesis method	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/710f39/scripts/culture_to_chemistry.py
iconclass:53B3	Self-control; 'Dominio di se stesso' (Ripa)	skos:relatedMatch	Not	chebi:27568	selenium atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:56F24	Self-love; 'Amor di se stesso' (Ripa)	skos:relatedMatch	Not	chebi:27568	selenium atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:71E3265	battle of the Israelites against King Og	skos:relatedMatch	Not	chebi:194541	oganesson atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:71I423	Hiram sends gold to Solomon	skos:relatedMatch	Not	chebi:59965	glyoxal-lysine dimer	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:83%28OVID%2C%20Metamorphoses%20I%3A668-688%29	Jupiter sends Mercury to kill Argus	skos:relatedMatch	Not	chebi:25195	mercury atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:83%28OVID%2C%20Metamorphoses%20I%3A689-721%29	Mercury tells the story of Syrinx	skos:relatedMatch	Not	chebi:25195	mercury atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:83%28OVID%2C%20Metamorphoses%20II%3A737-751%29	Mercury elicits the help of Aglauros	skos:relatedMatch	Not	chebi:25195	mercury atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:83%28OVID%2C%20Metamorphoses%20XI%3A85-145%29	Midas and the golden touch	skos:relatedMatch	Not	chebi:145865	bencarbazone	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:83%28OVID%2C%20Metamorphoses%20XV%3A237-258%29	Pythagoras’s Teachings: The Elements	skos:relatedMatch	Not	chebi:33250	atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:94C112	Mercury brings Paris the golden apple	skos:relatedMatch	Not	chebi:16170	mercury(0)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:94C112	Mercury brings Paris the golden apple	skos:relatedMatch	Not	chebi:25195	mercury atom	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:94E231	gold is found in Palamedes' tent	skos:relatedMatch	Not	chebi:59965	glyoxal-lysine dimer	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
iconclass:94G42	Hector's body is weighed in gold (Aeschylus)	skos:relatedMatch	Not	chebi:59965	glyoxal-lysine dimer	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/0cd002/scripts/culture_to_chemistry.py
ido:0000636	sepsis	skos:exactMatch	Not	ncbitaxon:137507	Sepsis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
idomal:0000222	enzyme-linked immunosorbent assay	skos:exactMatch	Not	maxo:0000610	clinical ELISA testing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001019	mouse	skos:exactMatch	Not	ncbitaxon:10090	Mus musculus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001083	Trap	skos:exactMatch	Not	pr:000001937	tartrate-resistant acid phosphatase type 5	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001083	Trap	skos:exactMatch	Not	pr:Q05117	tartrate-resistant acid phosphatase type 5 (mouse)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001123	RAP-1	skos:exactMatch	Not	vo:0011026	RAP-1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
idomal:0001143	MSP-1	skos:exactMatch	Not	doid:0111385	inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001144	MSP-2	skos:exactMatch	Not	doid:0111384	inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 2	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
idomal:0001145	MSP-3	skos:exactMatch	Not	doid:0111386	inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 3	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	mira
interpro:IPR000225	Armadillo	skos:exactMatch	Not	ncbitaxon:9359	Dasypodidae	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR000225	Armadillo	skos:exactMatch	Not	ncbitaxon:96820	Armadillo	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR007273	SCAMP	skos:exactMatch	Not	ncbitaxon:160730	Mycteroperca phenax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR007702	Janus	skos:exactMatch	Not	ncbitaxon:1385265	Janus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR007733	Agouti	skos:exactMatch	Not	ncbitaxon:723807	Cuniculus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR010777	PipA	skos:exactMatch	Not	ncbitaxon:191479	Pipa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR012975	NOPS	skos:exactMatch	Not	ncbitaxon:1956867	Nops	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR016860	Cerberus	skos:exactMatch	Not	ncbitaxon:46266	Cerberus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
interpro:IPR022773	Siva	skos:exactMatch	Not	ncbitaxon:2183855	Siva	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:00089	Undetermined	skos:exactMatch	Not	mi:0339	undetermined sequence position	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:01623	Vector	skos:exactMatch	Not	ncbitaxon:2873985	Vector	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:09422	All	skos:exactMatch	Not	ncbitaxon:1	root	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:20249	CPM	skos:exactMatch	Not	mi:1329	cpm	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:21751	SGD	skos:exactMatch	Not	mi:0484	sgd	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:23756	Humans	skos:exactMatch	Not	ncbitaxon:9605	Homo	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:27186	Human	skos:exactMatch	Not	ncbitaxon:9606	Homo sapiens	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:27304	human	skos:exactMatch	Not	ncbitaxon:9606	Homo sapiens	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
ito:62361	ToS	skos:exactMatch	Not	ncbitaxon:11590	Toscana virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
kegg.pathway:map02010	ABC transporters	skos:exactMatch	Not	go:0140359	ABC-type transmembrane transporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map02010	ABC transporters	skos:exactMatch	Not	mesh:D018528	ATP-Binding Cassette Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map03010	Ribosome	skos:exactMatch	Not	go:0005840	ribosome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map03020	RNA polymerase	skos:exactMatch	Not	mesh:D012321	DNA-Directed RNA Polymerases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map03040	Spliceosome	skos:exactMatch	Not	mesh:D017381	Spliceosomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map03050	Proteasome	skos:exactMatch	Not	go:0000502	proteasome complex	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map03070	Bacterial secretion system	skos:exactMatch	Not	mesh:D058947	Bacterial Secretion Systems	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04142	Lysosome	skos:exactMatch	Not	go:0005764	lysosome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04145	Phagosome	skos:exactMatch	Not	go:0045335	phagocytic vesicle	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04145	Phagosome	skos:exactMatch	Not	mesh:D010588	Phagosomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04146	Peroxisome	skos:exactMatch	Not	go:0005777	peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04510	Focal adhesion	skos:exactMatch	Not	go:0005925	focal adhesion	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04514	Cell adhesion molecules	skos:exactMatch	Not	go:0098631	cell adhesion mediator activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04514	Cell adhesion molecules	skos:exactMatch	Not	mesh:D015815	Cell Adhesion Molecules	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04520	Adherens junction	skos:exactMatch	Not	go:0005912	adherens junction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04530	Tight junction	skos:exactMatch	Not	go:0070160	tight junction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04540	Gap junction	skos:exactMatch	Not	go:0005921	gap junction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04614	Renin-angiotensin system	skos:exactMatch	Not	mesh:D012084	Renin-Angiotensin System	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04724	Glutamatergic synapse	skos:exactMatch	Not	go:0098978	glutamatergic synapse	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04725	Cholinergic synapse	skos:exactMatch	Not	go:0098981	cholinergic synapse	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04726	Serotonergic synapse	skos:exactMatch	Not	go:0099154	serotonergic synapse	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04727	GABAergic synapse	skos:exactMatch	Not	go:0098982	GABA-ergic synapse	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04728	Dopaminergic synapse	skos:exactMatch	Not	go:0098691	dopaminergic synapse	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04930	Type II diabetes mellitus	skos:exactMatch	Not	mesh:D003924	Diabetes Mellitus, Type 2	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04932	Non-alcoholic fatty liver disease	skos:exactMatch	Not	mesh:D065626	Non-alcoholic Fatty Liver Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04934	Cushing syndrome	skos:exactMatch	Not	mesh:D000308	Adrenocortical Hyperfunction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04934	Cushing syndrome	skos:exactMatch	Not	mesh:D003480	Cushing Syndrome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04934	Cushing syndrome	skos:exactMatch	Not	mesh:D006929	Hyperaldosteronism	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map04940	Type I diabetes mellitus	skos:exactMatch	Not	mesh:D003922	Diabetes Mellitus, Type 1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05010	Alzheimer disease	skos:exactMatch	Not	mesh:D000544	Alzheimer Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05012	Parkinson disease	skos:exactMatch	Not	mesh:D010300	Parkinson Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05014	Amyotrophic lateral sclerosis	skos:exactMatch	Not	mesh:D000690	Amyotrophic Lateral Sclerosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05016	Huntington disease	skos:exactMatch	Not	mesh:D006816	Huntington Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05017	Spinocerebellar ataxia	skos:exactMatch	Not	mesh:D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05020	Prion disease	skos:exactMatch	Not	mesh:D017096	Prion Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05032	Morphine addiction	skos:exactMatch	Not	mesh:D009021	Morphine Dependence	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05033	Nicotine addiction	skos:exactMatch	Not	mesh:D014029	Tobacco Use Disorder	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05034	Alcoholism	skos:exactMatch	Not	mesh:D000437	Alcoholism	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05034	Alcoholism	skos:exactMatch	Not	mesh:D020751	Alcohol-Induced Disorders	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05110	Vibrio cholerae infection	skos:exactMatch	Not	mesh:D002771	Cholera	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05131	Shigellosis	skos:exactMatch	Not	mesh:D004405	Dysentery, Bacillary	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05132	Salmonella infection	skos:exactMatch	Not	mesh:D012480	Salmonella Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05133	Pertussis	skos:exactMatch	Not	mesh:D014917	Whooping Cough	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05134	Legionellosis	skos:exactMatch	Not	mesh:D007876	Legionellosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05135	Yersinia infection	skos:exactMatch	Not	mesh:D015009	Yersinia Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05140	Leishmaniasis	skos:exactMatch	Not	mesh:D007896	Leishmaniasis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05142	Chagas disease	skos:exactMatch	Not	mesh:D014355	Chagas Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05143	African trypanosomiasis	skos:exactMatch	Not	mesh:D014353	Trypanosomiasis, African	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05144	Malaria	skos:exactMatch	Not	mesh:D008288	Malaria	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05145	Toxoplasmosis	skos:exactMatch	Not	mesh:D014123	Toxoplasmosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05146	Amoebiasis	skos:exactMatch	Not	mesh:D000562	Amebiasis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05150	Staphylococcus aureus infection	skos:exactMatch	Not	mesh:D013203	Staphylococcal Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05152	Tuberculosis	skos:exactMatch	Not	mesh:D014376	Tuberculosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05160	Hepatitis C	skos:exactMatch	Not	mesh:D006526	Hepatitis C	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05161	Hepatitis B	skos:exactMatch	Not	mesh:D006509	Hepatitis B	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05162	Measles	skos:exactMatch	Not	mesh:D008457	Measles	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05165	Human papillomavirus infection	skos:exactMatch	Not	mesh:D030361	Papillomavirus Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05169	Epstein-Barr virus infection	skos:exactMatch	Not	mesh:D020031	Epstein-Barr Virus Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05210	Colorectal cancer	skos:exactMatch	Not	mesh:D015179	Colorectal Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05211	Renal cell carcinoma	skos:exactMatch	Not	mesh:D002292	Carcinoma, Renal Cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05212	Pancreatic cancer	skos:exactMatch	Not	mesh:D010190	Pancreatic Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05213	Endometrial cancer	skos:exactMatch	Not	mesh:D004030	Dientamoebiasis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05214	Glioma	skos:exactMatch	Not	mesh:D005910	Glioma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05214	Glioma	skos:exactMatch	Not	mesh:D016543	Central Nervous System Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05215	Prostate cancer	skos:exactMatch	Not	mesh:D011471	Prostatic Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05217	Basal cell carcinoma	skos:exactMatch	Not	mesh:D002280	Carcinoma, Basal Cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05218	Melanoma	skos:exactMatch	Not	mesh:D008545	Melanoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05219	Bladder cancer	skos:exactMatch	Not	mesh:D001749	Urinary Bladder Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05220	Chronic myeloid leukemia	skos:exactMatch	Not	mesh:D015464	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05220	Chronic myeloid leukemia	skos:exactMatch	Not	mesh:D015466	Leukemia, Myeloid, Chronic-Phase	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05221	Acute myeloid leukemia	skos:exactMatch	Not	mesh:D015470	Leukemia, Myeloid, Acute	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05222	Small cell lung cancer	skos:exactMatch	Not	mesh:D055752	Small Cell Lung Carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05223	Non-small cell lung cancer	skos:exactMatch	Not	mesh:D002289	Carcinoma, Non-Small-Cell Lung	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05224	Breast cancer	skos:exactMatch	Not	mesh:D001943	Breast Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05225	Hepatocellular carcinoma	skos:exactMatch	Not	mesh:D006528	Carcinoma, Hepatocellular	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05226	Gastric cancer	skos:exactMatch	Not	mesh:D013274	Stomach Neoplasms	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05310	Asthma	skos:exactMatch	Not	mesh:D001249	Asthma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05320	Autoimmune thyroid disease	skos:exactMatch	Not	mesh:D013967	Thyroiditis, Autoimmune	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05321	Inflammatory bowel disease	skos:exactMatch	Not	mesh:D015212	Inflammatory Bowel Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05322	Systemic lupus erythematosus	skos:exactMatch	Not	mesh:D008180	Lupus Erythematosus, Systemic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05323	Rheumatoid arthritis	skos:exactMatch	Not	mesh:D001172	Arthritis, Rheumatoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05332	Graft-versus-host disease	skos:exactMatch	Not	mesh:D006086	Graft vs Host Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05410	Hypertrophic cardiomyopathy	skos:exactMatch	Not	mesh:D002312	Cardiomyopathy, Hypertrophic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05412	Arrhythmogenic right ventricular cardiomyopathy	skos:exactMatch	Not	mesh:D019571	Arrhythmogenic Right Ventricular Dysplasia	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map05414	Dilated cardiomyopathy	skos:exactMatch	Not	mesh:D002311	Cardiomyopathy, Dilated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map07024	HMG-CoA reductase inhibitors	skos:exactMatch	Not	mesh:D019161	Hydroxymethylglutaryl-CoA Reductase Inhibitors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map07025	Quinolines	skos:exactMatch	Not	mesh:C037219	quinoline	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
kegg.pathway:map07033	Anticonvulsants	skos:exactMatch	Not	mesh:D000927	Anticonvulsants	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
